IDKSIP,year,date,hour,district,district_commune,road_category,road_number,type_of_road,road_geometry,area,Longitude,Latitude,char_place_of_the_event,weather_conditions,lighting,type_of_accident,num_of_accidents,num_of_fatalities,num_of_injured,type_of_injury,is_offender_intoxicated,,,,,,,,,,
EWK-106291476X,2017,2017-07-21,12,POWIAT PUŁTUSKI,PUŁTUSK - OBSZAR MIEJSKI,Droga krajowa,61,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1089444444444,52.7188055555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106291476X,2017,2017-07-21,12,POWIAT PUŁTUSKI,PUŁTUSK - OBSZAR MIEJSKI,Droga krajowa,61,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1089444444444,52.7188055555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106300314D,2017,2017-08-05,10,POWIAT MAKOWSKI,MAKÓW MAZOWIECKI - OBSZAR MIEJSKI,Droga krajowa,57,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.1061666666667,52.8643055555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106300314D,2017,2017-08-05,10,POWIAT MAKOWSKI,MAKÓW MAZOWIECKI - OBSZAR MIEJSKI,Droga krajowa,57,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.1061666666667,52.8643055555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106301984P,2017,2017-08-06,14,POWIAT KOZIENICKI,KOZIENICE - OBSZAR MIEJSKI,Droga gminna,G170599W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.5381666666667,51.5912222222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106301984P,2017,2017-08-06,14,POWIAT KOZIENICKI,KOZIENICE - OBSZAR MIEJSKI,Droga gminna,G170599W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.5381666666667,51.5912222222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106302523C,2017,2017-08-02,14,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga gminna,G520049W,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,19.6891111111111,52.542,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106302523C,2017,2017-08-02,14,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga gminna,G520049W,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,19.6891111111111,52.542,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106304164D,2017,2017-08-07,17,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,21.17775,51.4385555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106304164D,2017,2017-08-07,17,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,21.17775,51.4385555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106347816G,2017,2017-08-28,10,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI,Droga krajowa,K50B,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,20.5028333333333,51.9934444444444,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106349339G,2017,2017-08-25,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga krajowa,12,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,21.1976666666667,51.3967777777778,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106349339G,2017,2017-08-25,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga krajowa,12,Dwie jezdnie jednokierunkowe,,Obszar zabudowany,21.1976666666667,51.3967777777778,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106467595L,2017,2017-10-14,17,POWIAT GARWOLIŃSKI,MACIEJOWICE - OBSZAR WIEJSKI,Droga wojewódzka,801,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.5498333333333,51.6936111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106467595L,2017,2017-10-14,17,POWIAT GARWOLIŃSKI,MACIEJOWICE - OBSZAR WIEJSKI,Droga wojewódzka,801,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.5498333333333,51.6936111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106475793L,2017,2017-10-16,15,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5305W,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,21.1475555555556,51.3920277777778,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106475793L,2017,2017-10-16,15,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5305W,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,21.1475555555556,51.3920277777778,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106487644M,2017,2017-10-20,9,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR MIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.4405555555556,52.5899722222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106514159F,2017,2017-10-31,13,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga wojewódzka,580,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,20.2801944444444,52.2541111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106514159F,2017,2017-10-31,13,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga wojewódzka,580,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,20.2801944444444,52.2541111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106514258A,2017,2017-10-31,8,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,22.2826944444444,52.1700555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106514258A,2017,2017-10-31,8,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,22.2826944444444,52.1700555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106531822J,2017,2017-11-09,12,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,20.4418888888889,52.0639722222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106531822J,2017,2017-11-09,12,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,20.4418888888889,52.0639722222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106558235G,2017,2017-11-23,8,POWIAT OSTROŁĘKA,OSTROŁĘKA - OBSZAR MIEJSKI,Droga powiatowa,P5101W,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,21.5743055555556,53.0801111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106558235G,2017,2017-11-23,8,POWIAT OSTROŁĘKA,OSTROŁĘKA - OBSZAR MIEJSKI,Droga powiatowa,P5101W,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,21.5743055555556,53.0801111111111,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106571333D,2017,2017-11-24,12,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.2298055555556,52.21625,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106571333D,2017,2017-11-24,12,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.2298055555556,52.21625,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106588815A,2017,2017-11-24,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1749722222222,51.4079722222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106588815A,2017,2017-11-24,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1749722222222,51.4079722222222,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106595450X,2017,2017-11-28,7,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar niezabudowany,21.1284166666667,51.4795555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106595450X,2017,2017-11-28,7,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar niezabudowany,21.1284166666667,51.4795555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106595450X,2017,2017-11-28,7,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar niezabudowany,21.1284166666667,51.4795555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106603484X,2017,2017-12-07,14,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,20.3785833333333,52.3556944444445,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106603484X,2017,2017-12-07,14,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,20.3785833333333,52.3556944444445,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106614821W,2017,2017-12-13,13,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga krajowa,60,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,19.7255,52.5416666666667,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106614821W,2017,2017-12-13,13,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI,Droga krajowa,60,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,19.7255,52.5416666666667,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106631090H,2017,2017-12-15,10,POWIAT RADOMSKI,IŁŻA - OBSZAR MIEJSKI,Droga krajowa,9,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.237,51.1636944444444,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106631090H,2017,2017-12-15,10,POWIAT RADOMSKI,IŁŻA - OBSZAR MIEJSKI,Droga krajowa,9,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.237,51.1636944444444,Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105390809U,2017,2017-01-30,12,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.6158888888889,51.8919444444444,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-105390809U,2017,2017-01-30,12,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.6158888888889,51.8919444444444,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105394350K,2017,2017-02-01,10,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga wojewódzka,744,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1307222222222,51.3863333333333,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-105394350K,2017,2017-02-01,10,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga wojewódzka,744,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1307222222222,51.3863333333333,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106161931R,2017,2017-06-28,14,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530123W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1675833333333,51.3934166666667,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106161931R,2017,2017-06-28,14,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530123W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.1675833333333,51.3934166666667,"Wjazd, wyjazd z posesji, pola",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105723560X,2017,2017-03-30,20,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.6194722222222,51.8889444444444,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-105723560X,2017,2017-03-30,20,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.6194722222222,51.8889444444444,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105765376J,2017,2017-04-20,20,POWIAT PŁOCKI,RADZANOWO - OBSZAR WIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,19.7534444444444,52.5864444444444,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,
EWK-105921198L,2017,2017-05-24,19,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530101W,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,21.1593888888889,51.4068333333333,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-105921198L,2017,2017-05-24,19,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga gminna,G530101W,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar zabudowany,21.1593888888889,51.4068333333333,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106365891N,2017,2017-09-06,19,POWIAT PRZYSUSKI,POTWORÓW - OBSZAR WIEJSKI,Droga wojewódzka,740,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,20.7371666666667,51.5069166666667,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,4,Lekko,T,,,,,,,,,,
EWK-106365891N,2017,2017-09-06,19,POWIAT PRZYSUSKI,POTWORÓW - OBSZAR WIEJSKI,Droga wojewódzka,740,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,20.7371666666667,51.5069166666667,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,
EWK-106521235A,2017,2017-11-03,16,POWIAT PŁOCKI,STARA BIAŁA - OBSZAR WIEJSKI,Droga powiatowa,5205W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,19.7119722222222,52.6201388888889,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106561083D,2017,2017-11-23,16,POWIAT PUŁTUSKI,ZATORY - OBSZAR WIEJSKI,Droga powiatowa,P3421W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.2399166666667,52.6204444444444,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106571439D,2017,2017-11-24,16,POWIAT MAKOWSKI,SYPNIEWO - OBSZAR WIEJSKI,Droga powiatowa,P2132W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.3575277777778,52.9654722222222,Jezdnia,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105362781U,2017,2017-01-22,6,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga powiatowa,P1726W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.5940277777778,51.5809166666667,Pobocze,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-105362781U,2017,2017-01-22,6,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga powiatowa,P1726W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.5940277777778,51.5809166666667,Pobocze,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106467516R,2017,2017-10-14,18,POWIAT BIAŁOBRZESKI,STROMIEC - OBSZAR WIEJSKI,Droga gminna,G110538W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.1963611111111,51.5962222222222,Pobocze,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106467516R,2017,2017-10-14,18,POWIAT BIAŁOBRZESKI,STROMIEC - OBSZAR WIEJSKI,Droga gminna,G110538W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,21.1963611111111,51.5962222222222,Pobocze,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106523717P,2017,2017-11-05,16,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.4651944444444,52.6055555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106523717P,2017,2017-11-05,16,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,21.4651944444444,52.6055555555556,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106604768H,2017,2017-12-07,16,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR MIEJSKI,Droga gminna,G140194W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,19.4597222222222,52.4223611111111,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,
EWK-106604768H,2017,2017-12-07,16,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR MIEJSKI,Droga gminna,G140194W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,19.4597222222222,52.4223611111111,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106606342A,2017,2017-12-08,16,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga powiatowa,3847W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.2780833333333,52.2533611111111,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106606342A,2017,2017-12-08,16,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga powiatowa,3847W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.2780833333333,52.2533611111111,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-106625595T,2017,2017-12-19,15,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.4406944444444,52.0535833333333,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,
EWK-106625595T,2017,2017-12-19,15,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,20.4406944444444,52.0535833333333,Przejście dla pieszych,Dobre warunki atmosferyczne,"Świt, zmrok",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105361884T,2017,2017-01-21,19,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI,Droga krajowa,12,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,20.4446666666667,51.3942222222222,Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów boczne,1,0,3,Lekko,N,,,,,,,,,,
EWK-105361884T,2017,2017-01-21,19,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI,Droga krajowa,12,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,20.4446666666667,51.3942222222222,Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
EWK-105937464M,2017,2017-06-02,15,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5344W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.0893055555556,51.3553888888889,Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,
EWK-105937464M,2017,2017-06-02,15,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5344W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,21.0893055555556,51.3553888888889,Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,
