Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,"Skarpa, rów",EWK-98408699L,20,2014-09-13,Lekko,20*08'377,52*24'198,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,"Skarpa, rów",EWK-98693435F,19,2014-12-10,Lekko,20*06'595,52*32'299,P2935W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,BULKOWO - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98178936P,20,2014-03-31,Ciężko,21*11'570,52*36'262,P3432W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PUŁTUSKI,ZATORY - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98178936P,20,2014-03-31,Nieokreślone (puste pole),21*11'570,52*36'262,P3432W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PUŁTUSKI,ZATORY - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98260268R,21,2014-05-21,Lekko,21*50'332,51*44'012,31330W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,TROJANÓW - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98450938G,5,2014-10-07,Ciężko,21*32'431,52*37'199,4403W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,BRAŃSZCZYK - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98684737Q,16,2014-12-15,Ciężko,22*14'057,52*14'124,63,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,SUCHOŻEBRY - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Zmrok, świt",Jezdnia,EWK-98684737Q,16,2014-12-15,Nieokreślone (puste pole),22*14'057,52*14'124,63,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,SUCHOŻEBRY - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,"Chodnik, droga dla pieszych",EWK-98281099X,16,2014-06-17,Lekko,22*03'090,52*24'107,62,Obszar zabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,"Chodnik, droga dla pieszych",EWK-98281099X,16,2014-06-17,Nieokreślone (puste pole),22*03'090,52*24'107,62,Obszar zabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI
