IDKSIP,year,date,hour,district,district_commune,road_category,road_number,type_of_road,road_geometry,area,Longitude,Latitude,char_place_of_the_event,weather_conditions,lighting,type_of_accident,num_of_accidents,num_of_fatalities,num_of_injured,type_of_injury,is_offender_intoxicated,,,,,,,,,,,,,,,,,,
EWK-98177053W,2014,2014-03-26,11,POWIAT ZWOLEŃSKI,PRZYŁĘK - OBSZAR WIEJSKI,Droga krajowa,12,Jednokierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8361111111111","51,4311111111111",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177053W,2014,2014-03-26,11,POWIAT ZWOLEŃSKI,PRZYŁĘK - OBSZAR WIEJSKI,Droga krajowa,12,Jednokierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8361111111111","51,4311111111111",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98173370T,2014,2014-03-26,19,POWIAT PUŁTUSKI,POKRZYWNICA - OBSZAR WIEJSKI,Droga krajowa,61,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"21,2147222222222","52,7858333333333",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98174623X,2014,2014-03-26,19,POWIAT BIAŁOBRZESKI,PROMNA - OBSZAR WIEJSKI,Droga powiatowa,34150W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9269444444444","51,7738888888889",Jezdnia,Pochmurno,"Zmrok, świt",Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98174623X,2014,2014-03-26,19,POWIAT BIAŁOBRZESKI,PROMNA - OBSZAR WIEJSKI,Droga powiatowa,34150W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9269444444444","51,7738888888889",Jezdnia,Pochmurno,"Zmrok, świt",Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98175286J,2014,2014-03-26,20,POWIAT OSTROŁĘCKI,LELIS - OBSZAR WIEJSKI,Droga krajowa,53,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,5552777777778","53,2375","Skarpa, rów",Pochmurno,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98177141E,2014,2014-03-27,22,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI,Droga krajowa,12,Jednokierunkowa,,Obszar zabudowany,"21,7033333333333","51,4375",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Inne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177141E,2014,2014-03-27,22,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI,Droga krajowa,12,Jednokierunkowa,,Obszar zabudowany,"21,7033333333333","51,4375",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Inne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98175725W,2014,2014-03-27,12,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga powiatowa,3815W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,3544444444444","52,3916666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98175725W,2014,2014-03-27,12,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR MIEJSKI,Droga powiatowa,3815W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,3544444444444","52,3916666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98175933Q,2014,2014-03-27,12,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1713888888889","51,475",Jezdnia,Opady deszczu,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98175933Q,2014,2014-03-27,12,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1713888888889","51,475",Jezdnia,Opady deszczu,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98175933Q,2014,2014-03-27,12,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5339W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1713888888889","51,475",Jezdnia,Opady deszczu,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98174582D,2014,2014-03-27,17,POWIAT SOCHACZEWSKI,NOWA SUCHA - OBSZAR WIEJSKI,Droga krajowa,92,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,2358333333333","52,2577777777778",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98176473Y,2014,2014-03-28,8,POWIAT PŁOCKI,STARA BIAŁA - OBSZAR WIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"19,7927777777778","52,6516666666667","Skarpa, rów",Dobre warunki atmosferyczne,Światło dzienne,Inne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98178201D,2014,2014-03-28,21,POWIAT LIPSKI,LIPSKO - OBSZAR WIEJSKI,Droga krajowa,79,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,6825","51,2022222222222",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98178201D,2014,2014-03-28,21,POWIAT LIPSKI,LIPSKO - OBSZAR WIEJSKI,Droga krajowa,79,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,6825","51,2022222222222",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98182725K,2014,2014-03-28,18,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,5761111111111","52,1716666666667",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98182725K,2014,2014-03-28,18,POWIAT ŻYRARDOWSKI,ŻYRARDÓW - OBSZAR MIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,5761111111111","52,1716666666667",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98177550D,2014,2014-03-28,11,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga wojewódzka,W628,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,3288888888889","52,1705555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177550D,2014,2014-03-28,11,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI,Droga wojewódzka,W628,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,3288888888889","52,1705555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178302W,2014,2014-03-28,14,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2647222222222","51,6216666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98178302W,2014,2014-03-28,14,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2647222222222","51,6216666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98176358H,2014,2014-03-28,18,POWIAT ŁOSICKI,PLATERÓW - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,8427777777778","52,4130555555556",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Wywrócenie się pojazdu,1,0,1,Ciężko,T,,,,,,,,,,,,,,,,,,
EWK-98176358H,2014,2014-03-28,18,POWIAT ŁOSICKI,PLATERÓW - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,8427777777778","52,4130555555556",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Wywrócenie się pojazdu,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98176600W,2014,2014-03-28,10,POWIAT GRÓJECKI,WARKA - OBSZAR WIEJSKI,Droga krajowa,79,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,3633333333333","51,9991666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98176600W,2014,2014-03-28,10,POWIAT GRÓJECKI,WARKA - OBSZAR WIEJSKI,Droga krajowa,79,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,3633333333333","51,9991666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98176225P,2014,2014-03-28,18,POWIAT SOCHACZEWSKI,MŁODZIESZYN - OBSZAR WIEJSKI,Droga wojewódzka,577,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,2155555555556","52,3080555555556",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98177518H,2014,2014-03-28,13,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga krajowa,48,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,6813888888889","51,5955555555555",Droga dla rowerzystów,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177518H,2014,2014-03-28,13,POWIAT KOZIENICKI,KOZIENICE - OBSZAR WIEJSKI,Droga krajowa,48,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,6813888888889","51,5955555555555",Droga dla rowerzystów,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98176431Y,2014,2014-03-28,14,POWIAT WYSZKOWSKI,DŁUGOSIODŁO - OBSZAR WIEJSKI,Droga powiatowa,4403W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,6452777777778","52,7727777777778",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98176431Y,2014,2014-03-28,14,POWIAT WYSZKOWSKI,DŁUGOSIODŁO - OBSZAR WIEJSKI,Droga powiatowa,4403W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,6452777777778","52,7727777777778",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178452H,2014,2014-03-28,16,POWIAT MŁAWSKI,DZIERZGOWO - OBSZAR WIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,69","53,2138888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98178452H,2014,2014-03-28,16,POWIAT MŁAWSKI,DZIERZGOWO - OBSZAR WIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,69","53,2138888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178282E,2014,2014-03-28,7,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P1715W,Jednokierunkowa,,Obszar zabudowany,"21,2847222222222","51,5947222222222",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98178282E,2014,2014-03-28,7,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P1715W,Jednokierunkowa,,Obszar zabudowany,"21,2847222222222","51,5947222222222",Jezdnia,Pochmurno,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98177083D,2014,2014-03-29,11,POWIAT PŁOŃSKI,NARUSZEWO - OBSZAR WIEJSKI,Droga powiatowa,P3065W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,3872222222222","52,5505555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na drzewo,1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98180332Q,2014,2014-03-29,12,POWIAT PŁOCKI,GĄBIN - OBSZAR WIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,8363888888889","52,4344444444444","Skarpa, rów",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na drzewo,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98178209A,2014,2014-03-29,18,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI,Droga powiatowa,P,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9141666666667","51,8916666666667",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98177300M,2014,2014-03-29,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga wojewódzka,744,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2488888888889","51,5255555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177300M,2014,2014-03-29,13,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga wojewódzka,744,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2488888888889","51,5255555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98176509K,2014,2014-03-30,20,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI,Droga krajowa,50,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,3391666666667","52,5125",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,1,Ciężko,T,,,,,,,,,,,,,,,,,,
EWK-98176509K,2014,2014-03-30,20,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI,Droga krajowa,50,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,3391666666667","52,5125",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98181203Y,2014,2014-03-30,19,POWIAT SIEDLECKI,SKÓRZEC - OBSZAR WIEJSKI,Droga powiatowa,P3310C,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"22,1861111111111","52,2825",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98181203Y,2014,2014-03-30,19,POWIAT SIEDLECKI,SKÓRZEC - OBSZAR WIEJSKI,Droga powiatowa,P3310C,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"22,1861111111111","52,2825",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98180977P,2014,2014-03-30,18,POWIAT SIERPECKI,SIERPC - OBSZAR MIEJSKI,Droga krajowa,10,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,7936111111111","52,9880555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98180977P,2014,2014-03-30,18,POWIAT SIERPECKI,SIERPC - OBSZAR MIEJSKI,Droga krajowa,10,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,7936111111111","52,9880555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178166K,2014,2014-03-30,20,POWIAT WĘGROWSKI,GRĘBKÓW - OBSZAR WIEJSKI,Droga wojewódzka,697,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,9319444444444","52,3636111111111",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98178166K,2014,2014-03-30,20,POWIAT WĘGROWSKI,GRĘBKÓW - OBSZAR WIEJSKI,Droga wojewódzka,697,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,9319444444444","52,3636111111111",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178531C,2014,2014-03-30,19,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI,Droga powiatowa,P3734W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,6619444444444","52,9063888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98178531C,2014,2014-03-30,19,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI,Droga powiatowa,P3734W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,6619444444444","52,9063888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177535F,2014,2014-03-30,14,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI,Droga krajowa,12,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"20,5469444444444","51,4916666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,3,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98177535F,2014,2014-03-30,14,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI,Droga krajowa,12,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"20,5469444444444","51,4916666666667",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178719K,2014,2014-03-30,20,POWIAT PRZASNYSKI,CZERNICE BOROWE - OBSZAR WIEJSKI,Droga wojewódzka,544,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,7261111111111","53,1433333333333",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98178430Y,2014,2014-03-30,15,POWIAT MŁAWSKI,SZREŃSK - OBSZAR WIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,4455555555556","53,2613888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98178430Y,2014,2014-03-30,15,POWIAT MŁAWSKI,SZREŃSK - OBSZAR WIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,4455555555556","53,2613888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98180048M,2014,2014-03-30,18,POWIAT SIEDLECKI,ZBUCZYN - OBSZAR WIEJSKI,Droga powiatowa,P3760W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,3908333333333","52,1122222222222",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98180048M,2014,2014-03-30,18,POWIAT SIEDLECKI,ZBUCZYN - OBSZAR WIEJSKI,Droga powiatowa,P3760W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,3908333333333","52,1122222222222",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98181006C,2014,2014-03-30,14,POWIAT RADOMSKI,IŁŻA - OBSZAR WIEJSKI,Droga powiatowa,P3555W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2863888888889","51,285",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98181006C,2014,2014-03-30,14,POWIAT RADOMSKI,IŁŻA - OBSZAR WIEJSKI,Droga powiatowa,P3555W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2863888888889","51,285",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98181006C,2014,2014-03-30,14,POWIAT RADOMSKI,IŁŻA - OBSZAR WIEJSKI,Droga powiatowa,P3555W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2863888888889","51,285",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
